experiment_id,case_id,formula_id,state_id,absolute_time,direct_shift_hartree,direct_cost,resource_unit,predicted_signed_shift_hartree,predicted_cost
B,H4,m5_best,exact_truth,1.7435859499654272,-8.562371430986815e-06,18237647.761006672,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.7526737641109964,-8.716904835059935e-06,18161695.090616435,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.761808945216564,-8.873669208764312e-06,18086345.892925117,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.7709917401653577,-9.032662670938052e-06,18011595.92541188,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.7802223971273963,-9.193880124325204e-06,17937440.61391887,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.7895011655661963,-9.357312880764468e-06,17863875.013320565,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.798828296245512,-9.522948237750128e-06,17790893.762993164,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8082040412361131,-9.690768989933929e-06,17718491.03522463,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8176286539225983,-9.860752857582256e-06,17646660.474562723,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8271023890102422,-1.0032871862630799e-05,17575395.131864775,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.836625502531879,-1.0207091547975722e-05,17504687.380877964,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8461982518548208,-1.0383370120381485e-05,17434528.82707298,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8558208956878164,-1.0561657406427116e-05,17364910.195943374,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8654936940880387,-1.0741893623933407e-05,17295821.20141861,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8752169084681158,-1.0924007928680979e-05,17227250.390070744,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8849908016031949,-1.1107916633168458e-05,17159184.949586663,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.8948156376380447,-1.129352108031334e-05,17091610.480169605,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.9046916820941928,-1.1480705004007774e-05,17024510.710178617,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.9146192018771018,-1.166933127105807e-05,16957867.144906525,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.9245984652833843,-1.1859237800893041e-05,16891658.626402672,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.934629742008051,-1.2050232380600434e-05,16825860.7737315,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.9447133031518016,-1.2242086016467368e-05,16760445.265041009,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.9548494212283496,-1.2434524262250335e-05,16695378.900868768,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.96503837017179,-1.2627215762339716e-05,16630622.366618153,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.975280425343999,-1.2819756838089447e-05,16566128.567767559,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.9855758635420775,-1.3011650376704154e-05,16501840.350327425,Pauli_rotations,,
B,H4,m5_best,exact_truth,1.9959249630058338,-1.320227636569804e-05,16437687.320757588,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.0063280034252977,-1.339084976281768e-05,16373581.301681437,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.016785265948285,-1.3576358791622667e-05,16309409.681651035,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.0272970331879927,-1.3757471947206668e-05,16245025.402677882,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.0378635892306374,-1.3932393218896166e-05,16180231.391646571,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.048485219643132,-1.4098628019709736e-05,16114755.427459612,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.0591622114808055,-1.4252587646312875e-05,16048207.749091823,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.0698948532951587,-1.4388884514549005e-05,15980005.694732824,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.0806834351416637,-1.449899231298346e-05,15909230.840895968,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.091528248587601,-1.4568482881172073e-05,15834335.46878463,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.1024295867199423,-1.4570691617921128e-05,15752472.924034461,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.113387744153269,-1.4449937039362482e-05,15657735.965470694,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.124403017037735,-1.40665583299171e-05,15535447.735883834,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.135475703067069,-1.2940428339547339e-05,15336029.27281358,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.1466061014866242,-7.57761540293167e-06,14717463.430879032,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.1577945131014595,-3.281616123529396e-05,17561257.10947166,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.1690412402844728,-2.1396636641135558e-05,16024154.025098238,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.1803465869845713,-1.980515953659001e-05,15759275.756694118,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.191710858734889,-1.927757971209587e-05,15618517.119209375,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.203134362661039,-1.907737358330941e-05,15515358.733599259,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.2146174074894156,-1.9015661215204815e-05,15428122.766928626,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.2261603035555413,-1.9020547317394332e-05,15348660.548997054,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.237763362812447,-1.905702047566571e-05,15273045.334889226,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.2494268988391095,-1.9103859738356377e-05,15198926.911375703,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.261151226848922,-1.9144515276403595e-05,15124502.819474598,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.2729366636982133,-1.9161583580507013e-05,15047912.309239976,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.284783527894814,-1.913025989330741e-05,14966543.276634863,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.2966921396066584,-1.9004006817313623e-05,14875547.132106645,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.3086628206704454,-1.8667467244437574e-05,14763017.58998928,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.320695894600329,-1.769539010409993e-05,14585693.740493555,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.3327916865966642,-1.1829222237746961e-05,13933111.246635554,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.3449505235547963,-2.7171500675882143e-05,15469608.965621978,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.3571727340738966,-2.291945510601856e-05,14909800.729288753,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.3694586484658386,-2.1991416865763114e-05,14732285.980257025,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.3818085987641284,-2.155743912712893e-05,14609741.987587478,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.3942229187328783,-2.1262324276349887e-05,14502929.658416547,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.4067019438758255,-2.0999328816939666e-05,14400306.132420005,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.419246011445399,-2.0718875018532756e-05,14296659.907945491,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.4318554604518337,-2.038825064110128e-05,14188693.609422674,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.444530631672337,-1.997844181134134e-05,14073622.40888917,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.457271867660291,-1.9457601184269535e-05,13948526.254181704,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.470079512754515,-1.8785715013125426e-05,13809879.125039276,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.4829539130885725,-1.7907939532824102e-05,13653020.98452103,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.4958954166001206,-1.67440029625876e-05,13471379.432585452,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.5089043730403184,-1.5169003030779393e-05,13255143.743786607,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.5219811339832754,-1.2975007043003473e-05,12988778.349525662,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.535126052835557,-9.785722157040766e-06,12645913.966302704,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.5483394848457297,-4.839500652886741e-06,12177645.032686649,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.561621787113968,3.6788988877489714e-06,12024189.003933867,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.5749733186017023,2.143080538030695e-05,13501367.535569565,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.588394440141318,7.943519622499728e-05,23178996.675552767,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.6290789816648297,-7.568551599512752e-05,21797666.144713793,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.642782109497368,-6.115637493131487e-05,18476419.015937056,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.6565566599511747,-5.3588314349317656e-05,17065466.907201737,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.670403005290956,-4.888009811221394e-05,16253488.84469864,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.684321519721711,-4.5597914915873616e-05,15702710.001780301,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.698312579398848,-4.3105798913423143e-05,15286419.49602724,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.7123765624383505,-4.107184682133891e-05,14945672.240187524,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.726513848926996,-3.932092695091427e-05,14651306.294126553,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.7407248209326274,-3.770266788527543e-05,14381459.675781999,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.755009862514477,-3.614398393914087e-05,14125907.859219348,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.76936935973355,-3.457331655143392e-05,13875785.09440441,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.7838037006630536,-3.292937883681013e-05,13624350.60390894,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.7983132753988884,-3.1152755680663446e-05,13365887.232335567,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.8128984760701883,-2.9180096194458827e-05,13095096.028238496,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.827559696849921,-2.6938295454970174e-05,12806655.748534547,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.842297333965536,-2.4337388650819136e-05,12494839.506095026,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.857111785709677,-2.1260608935813607e-05,12153117.512306772,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.8720034524509477,-1.7549131583693978e-05,11773679.792622838,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.8869727366447244,-1.2976967918243432e-05,11346796.711287292,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.9020200428440397,-7.206927992831069e-06,10859893.43391655,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.9171457777105125,2.9208074070474765e-07,10333940.699143484,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.93235035002534,1.0413469807790676e-05,10978940.915091455,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.9476341707003435,2.4793048315929767e-05,12089120.198630929,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.9629976527890727,4.679370237936631e-05,14376957.758254042,Pauli_rotations,,
B,H4,m5_best,exact_truth,2.978441211497974,8.46173338129308e-05,21540166.114092924,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.0888236024852174,-0.0001311535034500544,55038211.701190494,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.1049229836647867,-0.00010757804190753006,29824786.193993356,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.121106277073645,-8.391034726273894e-05,20362957.95470833,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.1373739200740816,-4.6595299223683995e-05,13553992.231942663,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.1537263523079826,0.00011900679361320776,37679450.461057134,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.2032968152731485,-0.0001320188379336784,54751044.96626092,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.219992846868766,-0.0001178050098855632,35836742.71574484,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.2367759005191967,-0.00010836371423139646,29050623.690568864,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.2536464297955767,-0.00010115153896173013,25319211.432081018,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.2706048906331198,-9.5100578697771e-05,22816118.54966915,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.287651741343436,-8.937095258332306e-05,20839666.898628663,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.3047874426269193,-8.504294978761706e-05,19524263.977745473,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.322012457585202,-8.006302077445682e-05,18203243.123618852,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.339327251733664,-7.51365391316039e-05,17049616.236018177,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.3567322930140167,-7.00669043587343e-05,15998235.661101174,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.3742280518069503,-6.472260708667577e-05,15016526.2427387,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.3918150009448444,-5.897921929709504e-05,14083933.17676675,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.409493615724548,-5.2705716226730814e-05,13186772.04974597,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.4272643739202215,-4.575495927117146e-05,12315767.408050597,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.445127755796255,-3.795377961024471e-05,11464639.912336113,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.4630842441202416,-2.9090630662587103e-05,10629218.24934539,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.481134324176025,-1.8898680280932112e-05,9806841.767917993,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.4992784837768185,-7.031202667207026e-06,8995932.267441722,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.5175172132783867,6.975989149005102e-06,8946044.72065897,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.5358510055922965,2.3764519351043845e-05,10001554.865749937,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.554280356199236,4.425385264528181e-05,11720779.281394511,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.572805763162414,6.981873476141764e-05,14989047.74904266,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.5914277271410087,0.00010262377186442961,23533095.437492747,Pauli_rotations,,
B,H4,m5_best,exact_truth,3.6101467514037076,0.00014630700177953315,101758629.98000577,Pauli_rotations,,
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.3377767574484735e-19,1054216.8000000063
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.905623122245731e-19,1054216.8000000063
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.9548145036467816e-19,1054216.8000000063
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.3612291045513897e-19,1054216.8000000063
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.6923315827905624e-19,1054216.8000000068
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.328515760952209e-19,1054216.8000000059
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.4867660483450624e-19,1054216.8000000059
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.9316479304778097e-19,1054216.800000007
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.157693684738624e-19,1054216.800000007
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.4379605918755693e-19,1054216.8000000052
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.5169878132430664e-19,1054216.8000000054
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,0.05,4.440892098500626e-16,1054216.800002942,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.8813978329286164e-19,1054216.8000000068
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.1182069516237445e-18,658885.5000000114
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.8422236035160715e-18,658885.5000000102
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.8734432756691645e-18,658885.5000000105
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.1327432106664765e-18,658885.5000000115
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.3450864087388435e-18,658885.5000000125
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.4735711599942529e-18,658885.5000000087
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.5745701270798474e-18,658885.5000000091
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.4974968642606292e-18,658885.500000013
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.643722943246256e-18,658885.5000000137
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,9.085969737854685e-19,658885.5000000065
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,9.559616304647825e-19,658885.5000000066
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,0.08,0.0,658885.5000000027,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.4644999660451697e-18,658885.5000000129
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.0004408288088462e-17,439257.00000002934
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,8.6823530394424e-18,439257.0000000257
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,8.829827025036174e-18,439257.0000000262
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.0069342822117234e-17,439257.0000000295
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.1096061302437687e-17,439257.00000003236
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,6.915333579858816e-18,439257.0000000209
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,7.398478383796934e-18,439257.0000000222
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.1821657131724316e-17,439257.0000000344
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.2542037350349829e-17,439257.0000000364
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.24892919822554e-18,439257.00000001356
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.442743994151338e-18,439257.000000014
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,0.12,2.220446049250313e-16,439257.0000006138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.1653935393850188e-17,439257.00000003394
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.2457293507113195e-17,292838.0000000792
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.6619943793462004e-17,292838.0000000685
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.7246068098457974e-17,292838.0000000696
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.268743556678359e-17,292838.0000000797
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.7335384251806854e-17,292838.0000000882
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,2.8805309303672565e-17,292838.00000005413
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.093044177370396e-17,292838.00000005803
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,5.048494825934122e-17,292838.000000094
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,5.3905321487251694e-17,292838.0000001003
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.751388322914627e-17,292838.0000000334
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.797145751576837e-17,292838.0000000342
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,0.18,-4.440892098500626e-16,292838.00000081724,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.9628168965416776e-17,292838.0000000924
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.2165056250440188e-16,195225.33333348314
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.0184428555294284e-16,195225.3333334589
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.0364189386861224e-16,195225.3333334611
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.2169266613864195e-16,195225.3333334832
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.3896018557304575e-16,195225.33333350436
C,lambda_1,yoshida4,controlled_q0.010_phi1.570796326795,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,7.516437362421105e-17,195225.3333334262
C,lambda_1,yoshida4,controlled_q0.010_phi3.141592653590,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,8.226887980326093e-17,195225.33333343492
C,lambda_1,yoshida4,controlled_q0.010_phi4.712388980385,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.4893884404510916e-16,195225.33333351658
C,lambda_1,yoshida4,controlled_q0.050_phi0.000000000000,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.6367391886368123e-16,195225.33333353465
C,lambda_1,yoshida4,controlled_q0.050_phi1.570796326795,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,4.3143441815074643e-17,195225.33333338698
C,lambda_1,yoshida4,controlled_q0.050_phi3.141592653590,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,3.9495630971702234e-17,195225.3333333825
C,lambda_1,yoshida4,controlled_q0.050_phi4.712388980385,0.27,0.0,195225.33333333413,expanded group exponentials for two groups; not a molecular Pauli-rotation count,1.445138277909004e-16,195225.33333351117
C,lambda_1,yoshida4,controlled_q0.001_phi0.000000000000,0.4,-6.661338147750939e-16,131777.10000055138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,-3.804510955474447e-16,131777.10000031514
C,lambda_1,yoshida4,controlled_q0.001_phi1.570796326795,0.4,-6.661338147750939e-16,131777.10000055138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,-3.749011002059148e-16,131777.10000031054
C,lambda_1,yoshida4,controlled_q0.001_phi3.141592653590,0.4,-6.661338147750939e-16,131777.10000055138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,-3.804569050954447e-16,131777.10000031514
C,lambda_1,yoshida4,controlled_q0.001_phi4.712388980385,0.4,-6.661338147750939e-16,131777.10000055138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,-3.9188214668291087e-16,131777.10000032457
C,lambda_1,yoshida4,controlled_q0.010_phi0.000000000000,0.4,-6.661338147750939e-16,131777.10000055138,expanded group exponentials for two groups; not a molecular Pauli-rotation count,-3.7358296029278485e-16,131777.10000030947
