condition,molecule,analysis_cluster,variation_axis,effect_type,contrast,held_constant,metric,from_label,to_label,from_value,to_value,difference_to_minus_from,benefit_from_reduction,ratio_to_over_from,from_pass,to_pass,pass_change,design_note
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_refit,two_term_center,eta_t,original_one_term,refit_one_term,0.010919449279949256,0.01061909771501357,-0.0003003515649356858,0.0003003515649356858,0.9724938907416143,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_refit,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.011268494072578898,0.01089712760287692,-0.0003713664697019784,0.0003713664697019784,0.9670438243735094,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_refit,two_term_center,direct_cost_at_predicted_time,original_one_term,refit_one_term,64378876.11769818,64377878.82067967,-997.2970185056329,997.2970185056329,0.9999845089402201,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150,H2O,H2O,geometry,model_effect,refit_to_two_term,two_term_center,eta_star,refit_one_term,two_term,0.007141686807108635,5.286375862911676e-05,-0.007088823048479518,0.007088823048479518,0.007402139026384867,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150,H2O,H2O,geometry,model_effect,refit_to_two_term,two_term_center,eta_min,refit_one_term,two_term,0.0002690106115377233,0.0,-0.0002690106115377233,0.0002690106115377233,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150,H2O,H2O,geometry,model_effect,refit_to_two_term,two_term_center,eta_t,refit_one_term,two_term,0.01061909771501357,0.0,-0.01061909771501357,0.01061909771501357,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150,H2O,H2O,geometry,model_effect,refit_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.01089712760287692,7.000645657956834e-05,-0.010827121146297351,0.010827121146297351,0.006424303645034507,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150,H2O,H2O,geometry,model_effect,refit_to_two_term,two_term_center,direct_cost_at_predicted_time,refit_one_term,two_term,64377878.82067967,64360565.14569092,-17313.674988754094,17313.674988754094,0.9997310617357092,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_two_term,two_term_center,eta_star,original_one_term,two_term,0.007431916521312285,5.286375862911676e-05,-0.007379052762683169,0.007379052762683169,0.007113072176943987,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_two_term,two_term_center,eta_min,original_one_term,two_term,0.00028450607861829624,0.0,-0.00028450607861829624,0.00028450607861829624,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_two_term,two_term_center,eta_t,original_one_term,two_term,0.010919449279949256,0.0,-0.010919449279949256,0.010919449279949256,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.011268494072578898,7.000645657956834e-05,-0.01119848761599933,0.01119848761599933,0.006212583165830846,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150,H2O,H2O,geometry,model_effect,original_to_two_term,two_term_center,direct_cost_at_predicted_time,original_one_term,two_term,64378876.11769818,64360565.14569092,-18310.972007259727,18310.972007259727,0.999715574842068,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150,H2O,H2O,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_star,current_m3_model_delta,two_term_center_model_delta,-0.011571125278520828,-0.007088823048479518,0.004482302230041309,-0.004482302230041309,0.6126303948707834,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150,H2O,H2O,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_min,current_m3_model_delta,two_term_center_model_delta,-0.0008702089329899465,-0.0002690106115377233,0.0006011983214522232,-0.0006011983214522232,0.3091333602074517,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150,H2O,H2O,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_t,current_m3_model_delta,two_term_center_model_delta,-0.017676403727224677,-0.01061909771501357,0.007057306012211106,-0.007057306012211106,0.6007498968049902,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150,H2O,H2O,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,maximum_unseen_residual_over_epsilon,current_m3_model_delta,two_term_center_model_delta,-0.018621431416349164,-0.010827121146297351,0.007794310270051813,-0.007794310270051813,0.5814333444200966,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150,H2O,H2O,geometry,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,direct_cost_at_predicted_time,current_m3_model_delta,two_term_center_model_delta,-48756.98375042528,-17313.674988754094,31443.308761671185,-31443.308761671185,0.3551014369013973,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_star,current_m3,two_term_center,0.006816987057095157,0.00459771995430647,-0.002219267102788687,0.002219267102788687,0.6744504450131145,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_min,current_m3,two_term_center,0.00024759586158684677,0.00010677687837867822,-0.00014081898320816855,0.00014081898320816855,0.4312546974506888,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_t,current_m3,two_term_center,0.009518526955953233,0.006640607538604404,-0.0028779194173488287,0.0028779194173488287,0.6976507572372977,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.010443820355356136,0.006788815667601786,-0.0036550046877543508,0.0036550046877543508,0.6500318309401144,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,52636246.69488782,60238512.21754981,7602265.522661991,-7602265.522661991,1.1444302358169536,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_star,current_m3,two_term_center,0.006547953838182666,0.004409856427779977,-0.0021380974104026887,0.0021380974104026887,0.6734709096550227,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_min,current_m3,two_term_center,0.0002341969072914285,0.00010067166552119033,-0.00013352524177023817,0.00013352524177023817,0.4298590732281411,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_t,current_m3,two_term_center,0.009240516180233915,0.006448745682362533,-0.002791770497871382,0.002791770497871382,0.6978772134133409,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.010102481371075736,0.006556591356351195,-0.0035458900147245414,0.0035458900147245414,0.6490080125387089,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,52635541.59880294,60238144.48787553,7602602.88907259,-7602602.88907259,1.1444385800571963,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_star,current_m3,two_term_center,0.00025482716681946124,3.423149349883386e-05,-0.0002205956733206274,0.0002205956733206274,0.1343321982741582,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_min,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_t,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.0005502001306658422,4.7909838438830345e-05,-0.0005022902922270119,0.0005022902922270119,0.08707711206984034,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,direct_cost_at_predicted_time,current_m3,two_term_center,52623217.40403519,60232080.82398117,7608863.419945985,-7608863.419945985,1.1445913761130564,True,True,0,paired condition with the same model definition
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_star,original_one_term,refit_one_term,0.006816987057095157,0.006547953838182666,-0.0002690332189124907,0.0002690332189124907,0.9605348790221804,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_min,original_one_term,refit_one_term,0.00024759586158684677,0.0002341969072914285,-1.3398954295418264e-05,1.3398954295418264e-05,0.9458837712006004,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_t,original_one_term,refit_one_term,0.009518526955953233,0.009240516180233915,-0.0002780107757193173,0.0002780107757193173,0.9707926681296585,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.010443820355356136,0.010102481371075736,-0.0003413389842804003,0.0003413389842804003,0.9673166549532477,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,direct_cost_at_predicted_time,original_one_term,refit_one_term,52636246.69488782,52635541.59880294,-705.0960848778486,705.0960848778486,0.9999866043624089,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_star,refit_one_term,two_term,0.006547953838182666,0.00025482716681946124,-0.006293126671363205,0.006293126671363205,0.038917068311249206,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_min,refit_one_term,two_term,0.0002341969072914285,0.0,-0.0002341969072914285,0.0002341969072914285,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_t,refit_one_term,two_term,0.009240516180233915,0.0,-0.009240516180233915,0.009240516180233915,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.010102481371075736,0.0005502001306658422,-0.009552281240409894,0.009552281240409894,0.054461880250639416,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,direct_cost_at_predicted_time,refit_one_term,two_term,52635541.59880294,52623217.40403519,-12324.1947677508,12324.1947677508,0.9997658579280576,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_star,original_one_term,two_term,0.006816987057095157,0.00025482716681946124,-0.006562159890275696,0.006562159890275696,0.03738120150224369,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_min,original_one_term,two_term,0.00024759586158684677,0.0,-0.00024759586158684677,0.00024759586158684677,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_t,original_one_term,two_term,0.009518526955953233,0.0,-0.009518526955953233,0.009518526955953233,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.010443820355356136,0.0005502001306658422,-0.009893620224690295,0.009893620224690295,0.05268188382651286,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,direct_cost_at_predicted_time,original_one_term,two_term,52636246.69488782,52623217.40403519,-13029.290852628648,13029.290852628648,0.999752465426949,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,two_term_center,eta_star,original_one_term,refit_one_term,0.00459771995430647,0.004409856427779977,-0.00018786352652649246,0.00018786352652649246,0.9591398501010203,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,two_term_center,eta_min,original_one_term,refit_one_term,0.00010677687837867822,0.00010067166552119033,-6.105212857487885e-06,6.105212857487885e-06,0.9428227070299238,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,two_term_center,eta_t,original_one_term,refit_one_term,0.006640607538604404,0.006448745682362533,-0.00019186185624187058,0.00019186185624187058,0.9711077856767617,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.006788815667601786,0.006556591356351195,-0.0002322243112505909,0.0002322243112505909,0.9657931040374489,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,two_term_center,direct_cost_at_predicted_time,original_one_term,refit_one_term,60238512.21754981,60238144.48787553,-367.7296742796898,367.7296742796898,0.9999938954389684,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,eta_star,refit_one_term,two_term,0.004409856427779977,3.423149349883386e-05,-0.004375624934281144,0.004375624934281144,0.007762496140053878,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,eta_min,refit_one_term,two_term,0.00010067166552119033,0.0,-0.00010067166552119033,0.00010067166552119033,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,eta_t,refit_one_term,two_term,0.006448745682362533,0.0,-0.006448745682362533,0.006448745682362533,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.006556591356351195,4.7909838438830345e-05,-0.006508681517912365,0.006508681517912365,0.007307125888274456,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,two_term_center,direct_cost_at_predicted_time,refit_one_term,two_term,60238144.48787553,60232080.82398117,-6063.663894355297,6063.663894355297,0.9998993384682429,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,two_term_center,eta_star,original_one_term,two_term,0.00459771995430647,3.423149349883386e-05,-0.004563488460807636,0.004563488460807636,0.007445319384181025,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,two_term_center,eta_min,original_one_term,two_term,0.00010677687837867822,0.0,-0.00010677687837867822,0.00010677687837867822,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,two_term_center,eta_t,original_one_term,two_term,0.006640607538604404,0.0,-0.006640607538604404,0.006640607538604404,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,two_term_center,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.006788815667601786,4.7909838438830345e-05,-0.0067409058291629555,0.0067409058291629555,0.007057171793228989,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,two_term_center,direct_cost_at_predicted_time,original_one_term,two_term,60238512.21754981,60232080.82398117,-6431.393568634987,6431.393568634987,0.9998932345217059,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_star,current_m3_model_delta,two_term_center_model_delta,-0.006293126671363205,-0.004375624934281144,0.0019175017370820615,-0.0019175017370820615,0.6953022182427013,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_min,current_m3_model_delta,two_term_center_model_delta,-0.0002341969072914285,-0.00010067166552119033,0.00013352524177023817,-0.00013352524177023817,0.4298590732281411,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,eta_t,current_m3_model_delta,two_term_center_model_delta,-0.009240516180233915,-0.006448745682362533,0.002791770497871382,-0.002791770497871382,0.6978772134133409,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,maximum_unseen_residual_over_epsilon,current_m3_model_delta,two_term_center_model_delta,-0.009552281240409894,-0.006508681517912365,0.00304359972249753,-0.00304359972249753,0.6813745694984451,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150_631g,H2O,H2O,geometry_and_basis,pf_by_model_interaction,refit_to_two_term_difference_in_differences,none,direct_cost_at_predicted_time,current_m3_model_delta,two_term_center_model_delta,-12324.1947677508,-6063.663894355297,6260.530873395503,-6260.530873395503,0.4920129881606807,,,,same three direct training points and normalized LS loss; positive benefit means the two-term upgrade reduces the metric more for two_term_center
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_star,current_m3,two_term_center,0.006731256870793916,0.004640304921146423,-0.002090951949647493,0.002090951949647493,0.6893667869488278,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_min,current_m3,two_term_center,0.00024095857425754375,0.00010860980024984812,-0.00013234877400769562,0.00013234877400769562,0.4507405498414126,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,eta_t,current_m3,two_term_center,0.009454754369542573,0.006704742984852352,-0.0027500113846902208,0.0027500113846902208,0.7091398383072676,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.010305005799902707,0.00684992652112805,-0.0034550792787746577,0.0034550792787746577,0.6647183567031784,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,original_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,51939137.56342333,59432744.65222348,7493607.088800155,-7493607.088800155,1.1442766946149163,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_star,current_m3,two_term_center,0.006460568038251337,0.004452107024277844,-0.002008461013973493,0.002008461013973493,0.689120058471342,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_min,current_m3,two_term_center,0.0002276705757202624,0.0001024401925628915,-0.0001252303831573709,0.0001252303831573709,0.44994919628419267,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,eta_t,current_m3,two_term_center,0.009175183075927129,0.006512506714623445,-0.002662676361303684,0.002662676361303684,0.7097958330346855,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.009961862643792969,0.006617174128294559,-0.0033446885154984098,0.0033446885154984098,0.6642506893444856,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,refit_one_term,direct_cost_at_predicted_time,current_m3,two_term_center,51938447.56250099,59432378.01532558,7493930.452824593,-7493930.452824593,1.1442848372355883,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_star,current_m3,two_term_center,0.000244297597509476,3.859894148213021e-05,-0.00020569865602734582,0.00020569865602734582,0.1579996769335114,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_min,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,eta_t,current_m3,two_term_center,0.0,0.0,0.0,0.0,,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,maximum_unseen_residual_over_epsilon,current_m3,two_term_center,0.0005314083439405005,5.86643453844983e-05,-0.0004727439985560022,0.0004727439985560022,0.11039409910181368,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,pf_effect,current_m3_to_two_term_center,two_term,direct_cost_at_predicted_time,current_m3,two_term_center,51926625.39780147,59426290.3746963,7499664.976894833,-7499664.976894833,1.1444281217860994,True,True,0,paired condition with the same model definition
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_star,original_one_term,refit_one_term,0.006731256870793916,0.006460568038251337,-0.000270688832542579,0.000270688832542579,0.9597862869092005,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_min,original_one_term,refit_one_term,0.00024095857425754375,0.0002276705757202624,-1.3287998537281354e-05,1.3287998537281354e-05,0.9448535974358865,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,eta_t,original_one_term,refit_one_term,0.009454754369542573,0.009175183075927129,-0.00027957129361544375,0.00027957129361544375,0.9704306127173381,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,refit_one_term,0.010305005799902707,0.009961862643792969,-0.0003431431561097386,0.0003431431561097386,0.9667013136360411,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_refit,current_m3,direct_cost_at_predicted_time,original_one_term,refit_one_term,51939137.56342333,51938447.56250099,-690.0009223371744,690.0009223371744,0.9999867152025484,True,True,0,legacy perturbative alpha versus direct refit; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_star,refit_one_term,two_term,0.006460568038251337,0.000244297597509476,-0.006216270440741861,0.006216270440741861,0.03781364054415242,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_min,refit_one_term,two_term,0.0002276705757202624,0.0,-0.0002276705757202624,0.0002276705757202624,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,eta_t,refit_one_term,two_term,0.009175183075927129,0.0,-0.009175183075927129,0.009175183075927129,0.0,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,refit_one_term,two_term,0.009961862643792969,0.0005314083439405005,-0.009430454299852469,0.009430454299852469,0.05334427535714017,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,refit_to_two_term,current_m3,direct_cost_at_predicted_time,refit_one_term,two_term,51938447.56250099,51926625.39780147,-11822.164699524641,11822.164699524641,0.9997723812463725,True,True,0,fair nested comparison: same three points and normalized LS loss
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_star,original_one_term,two_term,0.006731256870793916,0.000244297597509476,-0.00648695927328444,0.00648695927328444,0.03629301365239125,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_min,original_one_term,two_term,0.00024095857425754375,0.0,-0.00024095857425754375,0.00024095857425754375,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,eta_t,original_one_term,two_term,0.009454754369542573,0.0,-0.009454754369542573,0.009454754369542573,0.0,True,True,0,overall legacy-to-two-term change; fit loss differs
H2O_stretch150_ccpvdz,H2O,H2O,geometry_and_basis,model_effect,original_to_two_term,current_m3,maximum_unseen_residual_over_epsilon,original_one_term,two_term,0.010305005799902707,0.0005314083439405005,-0.009773597455962207,0.009773597455962207,0.05156798106271009,True,True,0,overall legacy-to-two-term change; fit loss differs
